Year;Economy;Economy Label;Flow;Flow Label;Direction;Direction Label;US$ at current prices in millions;US$ at current prices in millions Footnote;US$ at current prices in millions Missing value;US$ at current prices per capita;US$ at current prices per capita Footnote;US$ at current prices per capita Missing value;Percentage of total world;Percentage of total world Footnote;Percentage of total world Missing value;Percentage of Gross Domestic Product;Percentage of Gross Domestic Product Footnote;Percentage of Gross Domestic Product Missing value;Percentage of Gross Fixed Capital Formation;Percentage of Gross Fixed Capital Formation Footnote;Percentage of Gross Fixed Capital Formation Missing value
1990;191;Croatia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;191;Croatia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;531;Curacao;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;531;Curacao;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;531;Curacao;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;531;Curacao;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;196;Cyprus;8;Flow;1;Inward;127;;;;;No value reported or collected;0;;;2;;;6;;
1990;196;Cyprus;8;Flow;2;Outward;5;;;;;No value reported or collected;0;;;0;;;0;;
1990;196;Cyprus;9;Stock;1;Inward;;;Negative accumulation of flows;;;;;;;;;;;;
1990;196;Cyprus;9;Stock;2;Outward;8;;;;;No value reported or collected;0;;;0;;;0;;
1990;203;Czechia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;203;Czechia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;203;Czechia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;203;Czechia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;200;Czechoslovakia;8;Flow;1;Inward;165;;;11;;;0;;;0;;;1;;
1990;200;Czechoslovakia;8;Flow;2;Outward;20;;;1;;;0;;;0;;;0;;
1990;200;Czechoslovakia;9;Stock;1;Inward;1645;;;106;;;0;;;3;;;11;;
1990;408;Dem, People's Rep, of Korea;8;Flow;1;Inward;6;;;0;;;0;;;0;;;;;No value reported or collected
1990;408;Dem, People's Rep, of Korea;9;Stock;1;Inward;7;;;0;;;0;;;0;;;;;No value reported or collected
1990;180;Dem, Rep, of the Congo;8;Flow;1;Inward;-14;;;0;;;0;;;0;;;-1;;
1990;180;Dem, Rep, of the Congo;9;Stock;1;Inward;546;;;15;;;0;;;4;;;26;;
1990;208;Denmark;8;Flow;1;Inward;1132;;;220;;;1;;;1;;;4;;
1990;208;Denmark;8;Flow;2;Outward;1482;;;288;;;1;;;1;;;5;;
1990;208;Denmark;9;Stock;1;Inward;9192;;;1788;;;0;;;7;;;32;;
1990;208;Denmark;9;Stock;2;Outward;7342;;;1428;;;0;;;5;;;26;;
1990;262;Djibouti;8;Flow;1;Inward;0;;;0;;;0;;;0;;;0;;
1990;262;Djibouti;9;Stock;1;Inward;13;;;22;;;0;;;3;;;10;;
1990;212;Dominica;8;Flow;1;Inward;8;;;109;;;0;;;4;;;13;;
1990;214;Dominican Republic;8;Flow;1;Inward;133;;;19;;;0;;;1;;;7;;
1990;214;Dominican Republic;9;Stock;1;Inward;572;;;80;;;0;;;6;;;31;;
1990;218;Ecuador;8;Flow;1;Inward;126;;;12;;;0;;;1;;;5;;
1990;218;Ecuador;9;Stock;1;Inward;1626;;;155;;;0;;;11;;;58;;
1990;818;Egypt;8;Flow;1;Inward;734;;;13;;;0;;;2;;;8;;
1990;818;Egypt;8;Flow;2;Outward;12;;;0;;;0;;;0;;;0;;
1990;818;Egypt;9;Stock;1;Inward;11043;;;189;;;1;;;31;;;120;;
1990;818;Egypt;9;Stock;2;Outward;163;;;3;;;0;;;0;;;2;;
1990;222;El Salvador;8;Flow;1;Inward;2;;;0;;;0;;;0;;;0;;
1990;222;El Salvador;9;Stock;1;Inward;212;;;39;;;0;;;4;;;32;;
1990;222;El Salvador;9;Stock;2;Outward;56;;;10;;;0;;;1;;;9;;
1990;226;Equatorial Guinea;8;Flow;1;Inward;11;;;23;;;0;;;7;;;14;;
1990;226;Equatorial Guinea;9;Stock;1;Inward;25;;;53;;;0;;;15;;;31;;
1990;232;Eritrea;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;232;Eritrea;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;232;Eritrea;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;232;Eritrea;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;233;Estonia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;233;Estonia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;233;Estonia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;233;Estonia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;748;Eswatini;8;Flow;1;Inward;28;;;33;;;0;;;2;;;15;;
1990;748;Eswatini;8;Flow;2;Outward;3;;;4;;;0;;;0;;;2;;
1990;748;Eswatini;9;Stock;1;Inward;336;;;385;;;0;;;27;;;172;;
1990;748;Eswatini;9;Stock;2;Outward;38;;;44;;;0;;;3;;;20;;
1990;231;Ethiopia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;231;Ethiopia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;231;Ethiopia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;231;Ethiopia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;230;Ethiopia (,,,1991);8;Flow;1;Inward;12;;;0;;;0;;;0;;;1;;
1990;230;Ethiopia (,,,1991);9;Stock;1;Inward;124;;;3;;;0;;;1;;;9;;
1990;242;Fiji;8;Flow;1;Inward;84;;;109;;;0;;;6;;;50;;
1990;242;Fiji;8;Flow;2;Outward;3;;;3;;;0;;;0;;;2;;
1990;242;Fiji;9;Stock;1;Inward;284;;;367;;;0;;;21;;;169;;
1990;242;Fiji;9;Stock;2;Outward;25;;;32;;;0;;;2;;;15;;
1990;246;Finland;8;Flow;1;Inward;645;;;129;;;0;;;0;;;2;;
1990;246;Finland;8;Flow;2;Outward;2217;;;445;;;1;;;2;;;5;;
1990;246;Finland;9;Stock;1;Inward;4277;;;858;;;0;;;3;;;10;;
1990;246;Finland;9;Stock;2;Outward;9355;;;1876;;;0;;;7;;;22;;
1990;250;France;8;Flow;1;Inward;16506;;;290;;;8;;;1;;;6;;
1990;250;France;8;Flow;2;Outward;38302;;;672;;;16;;;3;;;13;;
1990;250;France;9;Stock;1;Inward;104268;;;1830;;;5;;;8;;;35;;
1990;250;France;9;Stock;2;Outward;119860;;;2103;;;5;;;9;;;40;;
1990;254;French Guiana;8;Flow;1;Inward;2;;;18;;;0;;;;;No value reported or collected;;;No value reported or collected
1990;258;French Polynesia;8;Flow;1;Inward;22;;;109;;;0;;;1;;;3;;
1990;258;French Polynesia;9;Stock;1;Inward;69;;;340;;;0;;;2;;;8;;
1990;266;Gabon;8;Flow;1;Inward;73;;;75;;;0;;;1;;;6;;
1990;266;Gabon;8;Flow;2;Outward;29;;;29;;;0;;;0;;;2;;
1990;266;Gabon;9;Stock;1;Inward;1208;;;1228;;;0;;;20;;;103;;
1990;266;Gabon;9;Stock;2;Outward;167;;;169;;;0;;;3;;;14;;
1990;270;Gambia;8;Flow;1;Inward;14;;;13;;;0;;;1;;;7;;
1990;270;Gambia;9;Stock;1;Inward;157;;;149;;;0;;;13;;;74;;
1990;268;Georgia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;268;Georgia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;268;Georgia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;268;Georgia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;276;Germany;8;Flow;1;Inward;2962;;;37;;;1;;;0;;;1;;
1990;276;Germany;8;Flow;2;Outward;24235;;;304;;;10;;;1;;;5;;
1990;276;Germany;9;Stock;1;Inward;226552;;;2842;;;10;;;13;;;51;;
1990;276;Germany;9;Stock;2;Outward;308736;;;3873;;;14;;;17;;;70;;
1990;288;Ghana;8;Flow;1;Inward;15;;;1;;;0;;;0;;;1;;
1990;288;Ghana;9;Stock;1;Inward;319;;;21;;;0;;;2;;;14;;
1990;300;Greece;8;Flow;1;Inward;1005;;;98;;;0;;;1;;;4;;
1990;300;Greece;8;Flow;2;Outward;11;;;1;;;0;;;0;;;0;;
1990;300;Greece;9;Stock;1;Inward;5681;;;554;;;0;;;6;;;23;;
1990;300;Greece;9;Stock;2;Outward;2882;;;281;;;0;;;3;;;12;;
1990;308;Grenada;8;Flow;1;Inward;13;;;131;;;0;;;6;;;14;;
1990;320;Guatemala;8;Flow;1;Inward;59;;;7;;;0;;;1;;;5;;
1990;320;Guatemala;9;Stock;1;Inward;1734;;;192;;;0;;;26;;;159;;
1990;320;Guatemala;9;Stock;2;Outward;0;;;0;;;0;;;0;;;0;;
1990;324;Guinea;8;Flow;1;Inward;18;;;3;;;0;;;0;;;3;;
1990;324;Guinea;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1990;324;Guinea;9;Stock;1;Inward;69;;;11;;;0;;;2;;;12;;
1990;624;Guinea-Bissau;8;Flow;1;Inward;2;;;2;;;0;;;0;;;2;;
1990;624;Guinea-Bissau;9;Stock;1;Inward;8;;;8;;;0;;;1;;;9;;
1990;328;Guyana;8;Flow;1;Inward;8;;;11;;;0;;;1;;;5;;
1990;328;Guyana;9;Stock;1;Inward;45;;;60;;;0;;;7;;;27;;
1990;332;Haiti;8;Flow;1;Inward;8;;;1;;;0;;;0;;;2;;
1990;332;Haiti;8;Flow;2;Outward;-8;;;-1;;;0;;;0;;;-2;;
1990;332;Haiti;9;Stock;1;Inward;149;;;22;;;0;;;4;;;28;;
1990;340;Honduras;8;Flow;1;Inward;44;;;9;;;0;;;1;;;6;;
1990;340;Honduras;8;Flow;2;Outward;-1;;;0;;;0;;;0;;;0;;
1990;340;Honduras;9;Stock;1;Inward;293;;;59;;;0;;;8;;;40;;
1990;348;Hungary;8;Flow;1;Inward;554;;;53;;;0;;;1;;;7;;
1990;348;Hungary;9;Stock;1;Inward;570;;;55;;;0;;;2;;;7;;
1990;348;Hungary;9;Stock;2;Outward;159;;;15;;;0;;;0;;;2;;
1990;352;Iceland;8;Flow;1;Inward;22;;;87;;;0;;;0;;;2;;
1990;352;Iceland;8;Flow;2;Outward;12;;;45;;;0;;;0;;;1;;
1990;352;Iceland;9;Stock;1;Inward;147;;;576;;;0;;;2;;;10;;
1990;352;Iceland;9;Stock;2;Outward;75;;;294;;;0;;;1;;;5;;
1990;356;India;8;Flow;1;Inward;237;;;0;;;0;;;0;;;0;;
1990;356;India;8;Flow;2;Outward;6;;;0;;;0;;;0;;;0;;
1990;356;India;9;Stock;1;Inward;1657;;;2;;;0;;;1;;;2;;
1990;356;India;9;Stock;2;Outward;124;;;0;;;0;;;0;;;0;;
1990;360;Indonesia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;360;Indonesia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;360;Indonesia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;360;Indonesia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;960;Indonesia (,,,2002);8;Flow;1;Inward;1092;;;6;;;1;;;1;;;3;;
1990;960;Indonesia (,,,2002);8;Flow;2;Outward;-11;;;0;;;0;;;0;;;0;;
1990;960;Indonesia (,,,2002);9;Stock;1;Inward;8732;;;47;;;0;;;7;;;26;;
1990;960;Indonesia (,,,2002);9;Stock;2;Outward;86;;;0;;;0;;;0;;;0;;
1990;364;Iran (Islamic Republic of);8;Flow;1;Inward;-362;;;-6;;;0;;;0;;;-1;;
1990;364;Iran (Islamic Republic of);8;Flow;2;Outward;56;;;1;;;0;;;0;;;0;;
1990;364;Iran (Islamic Republic of);9;Stock;1;Inward;2039;;;35;;;0;;;2;;;8;;
1990;364;Iran (Islamic Republic of);9;Stock;2;Outward;56;;;1;;;0;;;0;;;0;;
1990;368;Iraq;8;Flow;1;Inward;-7;;;0;;;0;;;0;;;0;;
1990;368;Iraq;9;Stock;1;Inward;;;Negative accumulation of flows;;;;;;;;;;;;
1990;372;Ireland;8;Flow;1;Inward;622;;;177;;;0;;;1;;;7;;
1990;372;Ireland;8;Flow;2;Outward;364;;;104;;;0;;;1;;;4;;
1990;372;Ireland;9;Stock;1;Inward;37989;;;10811;;;2;;;77;;;401;;
1990;372;Ireland;9;Stock;2;Outward;14942;;;4252;;;1;;;30;;;158;;
1990;376;Israel;8;Flow;1;Inward;137;;;30;;;0;;;0;;;1;;
1990;376;Israel;8;Flow;2;Outward;261;;;57;;;0;;;0;;;2;;
1990;376;Israel;9;Stock;1;Inward;4476;;;985;;;0;;;8;;;36;;
1990;376;Israel;9;Stock;2;Outward;1188;;;261;;;0;;;2;;;10;;
1990;380;Italy;8;Flow;1;Inward;6345;;;111;;;3;;;1;;;2;;
1990;380;Italy;8;Flow;2;Outward;7614;;;133;;;3;;;1;;;3;;
1990;380;Italy;9;Stock;1;Inward;59998;;;1052;;;3;;;5;;;23;;
1990;380;Italy;9;Stock;2;Outward;60184;;;1055;;;3;;;5;;;23;;
1990;388;Jamaica;8;Flow;1;Inward;175;;;73;;;0;;;3;;;15;;
1990;388;Jamaica;8;Flow;2;Outward;37;;;16;;;0;;;1;;;3;;
1990;388;Jamaica;9;Stock;1;Inward;790;;;332;;;0;;;15;;;69;;
1990;388;Jamaica;9;Stock;2;Outward;42;;;18;;;0;;;1;;;4;;
1990;392;Japan;8;Flow;1;Inward;1806;;;15;;;1;;;0;;;0;;
1990;392;Japan;8;Flow;2;Outward;50775;;;411;;;21;;;2;;;5;;
1990;392;Japan;9;Stock;1;Inward;9850;;;80;;;0;;;0;;;1;;
1990;392;Japan;9;Stock;2;Outward;201441;;;1632;;;9;;;6;;;19;;
1990;400;Jordan;8;Flow;1;Inward;38;;;10;;;0;;;1;;;3;;
1990;400;Jordan;8;Flow;2;Outward;-31;;;-9;;;0;;;-1;;;-3;;
1990;400;Jordan;9;Stock;1;Inward;1368;;;378;;;0;;;33;;;112;;
1990;400;Jordan;9;Stock;2;Outward;158;;;44;;;0;;;4;;;13;;
1990;398;Kazakhstan;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;398;Kazakhstan;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;398;Kazakhstan;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;398;Kazakhstan;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;404;Kenya;8;Flow;1;Inward;57;;;2;;;0;;;0;;;2;;
1990;404;Kenya;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1990;404;Kenya;9;Stock;1;Inward;668;;;29;;;0;;;5;;;27;;
1990;404;Kenya;9;Stock;2;Outward;99;;;4;;;0;;;1;;;4;;
1990;296;Kiribati;8;Flow;1;Inward;0;;;4;;;0;;;1;;;2;;
1990;412;Kosovo;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;412;Kosovo;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;412;Kosovo;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;412;Kosovo;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;414;Kuwait;8;Flow;1;Inward;6;;;3;;;0;;;0;;;0;;
1990;414;Kuwait;8;Flow;2;Outward;-239;;;-142;;;0;;;-1;;;-8;;
1990;414;Kuwait;9;Stock;1;Inward;37;;;22;;;0;;;0;;;1;;
1990;414;Kuwait;9;Stock;2;Outward;3662;;;2174;;;0;;;20;;;127;;
1990;417;Kyrgyzstan;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;417;Kyrgyzstan;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;417;Kyrgyzstan;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;417;Kyrgyzstan;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;418;Lao People's Dem, Rep,;8;Flow;1;Inward;6;;;1;;;0;;;1;;;4;;
1990;418;Lao People's Dem, Rep,;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1990;418;Lao People's Dem, Rep,;9;Stock;1;Inward;13;;;3;;;0;;;1;;;8;;
1990;418;Lao People's Dem, Rep,;9;Stock;2;Outward;1;;;0;;;0;;;0;;;1;;
1990;428;Latvia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;428;Latvia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;428;Latvia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;428;Latvia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;422;Lebanon;8;Flow;1;Inward;6;;;2;;;0;;;0;;;1;;
1990;422;Lebanon;8;Flow;2;Outward;-16;;;-4;;;0;;;-1;;;-2;;
1990;422;Lebanon;9;Stock;1;Inward;53;;;15;;;0;;;2;;;6;;
1990;422;Lebanon;9;Stock;2;Outward;43;;;12;;;0;;;1;;;5;;
1990;426;Lesotho;8;Flow;1;Inward;16;;;9;;;0;;;3;;;5;;
1990;426;Lesotho;9;Stock;1;Inward;83;;;46;;;0;;;14;;;25;;
1990;430;Liberia;8;Flow;1;Inward;225;;;101;;;0;;;38;;;361;;
1990;430;Liberia;8;Flow;2;Outward;6;;;3;;;0;;;1;;;10;;
1990;430;Liberia;9;Stock;1;Inward;2732;;;1228;;;0;;;459;;;4377;;
1990;430;Liberia;9;Stock;2;Outward;846;;;380;;;0;;;142;;;1355;;
1990;434;Libya;8;Flow;1;Inward;159;;;36;;;0;;;1;;;4;;
1990;434;Libya;8;Flow;2;Outward;105;;;24;;;0;;;0;;;2;;
1990;434;Libya;9;Stock;1;Inward;678;;;153;;;0;;;2;;;16;;
1990;434;Libya;9;Stock;2;Outward;1321;;;297;;;0;;;4;;;31;;
1990;440;Lithuania;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;440;Lithuania;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;440;Lithuania;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;440;Lithuania;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;450;Madagascar;8;Flow;1;Inward;22;;;2;;;0;;;1;;;4;;
1990;450;Madagascar;8;Flow;2;Outward;1;;;0;;;0;;;0;;;0;;
1990;450;Madagascar;9;Stock;1;Inward;107;;;9;;;0;;;3;;;20;;
1990;450;Madagascar;9;Stock;2;Outward;1;;;0;;;0;;;0;;;0;;
1990;454;Malawi;8;Flow;1;Inward;23;;;2;;;0;;;1;;;4;;
1990;454;Malawi;9;Stock;1;Inward;228;;;24;;;0;;;7;;;41;;
1990;458;Malaysia;8;Flow;1;Inward;2611;;;146;;;1;;;6;;;18;;
1990;458;Malaysia;8;Flow;2;Outward;129;;;7;;;0;;;0;;;1;;
1990;458;Malaysia;9;Stock;1;Inward;10318;;;579;;;0;;;23;;;71;;
1990;458;Malaysia;9;Stock;2;Outward;753;;;42;;;0;;;2;;;5;;
1990;462;Maldives;8;Flow;1;Inward;6;;;25;;;0;;;2;;;9;;
1990;462;Maldives;9;Stock;1;Inward;25;;;111;;;0;;;9;;;40;;
1990;466;Mali;8;Flow;1;Inward;6;;;1;;;0;;;0;;;1;;
1990;466;Mali;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1990;466;Mali;9;Stock;1;Inward;229;;;25;;;0;;;8;;;40;;
1990;466;Mali;9;Stock;2;Outward;22;;;2;;;0;;;1;;;4;;
1990;470;Malta;8;Flow;1;Inward;46;;;124;;;0;;;2;;;7;;
1990;470;Malta;9;Stock;1;Inward;465;;;1265;;;0;;;18;;;74;;
1990;474;Martinique;8;Flow;1;Inward;12;;;32;;;0;;;;;No value reported or collected;;;No value reported or collected
1990;478;Mauritania;8;Flow;1;Inward;7;;;3;;;0;;;0;;;1;;
1990;478;Mauritania;9;Stock;1;Inward;59;;;30;;;0;;;3;;;11;;
1990;478;Mauritania;9;Stock;2;Outward;3;;;1;;;0;;;0;;;0;;
1990;480;Mauritius;8;Flow;1;Inward;41;;;38;;;0;;;1;;;5;;
1990;480;Mauritius;8;Flow;2;Outward;1;;;0;;;0;;;0;;;0;;
1990;480;Mauritius;9;Stock;1;Inward;168;;;154;;;0;;;6;;;21;;
1990;480;Mauritius;9;Stock;2;Outward;1;;;1;;;0;;;0;;;0;;
1990;484;Mexico;8;Flow;1;Inward;2633;;;32;;;1;;;1;;;4;;
1990;484;Mexico;8;Flow;2;Outward;223;;;3;;;0;;;0;;;0;;
1990;484;Mexico;9;Stock;1;Inward;22424;;;271;;;1;;;7;;;38;;
1990;484;Mexico;9;Stock;2;Outward;2672;;;32;;;0;;;1;;;4;;
1990;496;Mongolia;9;Stock;1;Inward;0;;;0;;;0;;;0;;;0;;
1990;499;Montenegro;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;499;Montenegro;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;499;Montenegro;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;499;Montenegro;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;500;Montserrat;8;Flow;1;Inward;10;;;897;;;0;;;13;;;13;;
1990;504;Morocco;8;Flow;1;Inward;165;;;7;;;0;;;1;;;2;;
1990;504;Morocco;8;Flow;2;Outward;13;;;1;;;0;;;0;;;0;;
1990;504;Morocco;9;Stock;1;Inward;3011;;;124;;;0;;;10;;;38;;
1990;504;Morocco;9;Stock;2;Outward;155;;;6;;;0;;;1;;;2;;
1990;508;Mozambique;8;Flow;1;Inward;9;;;1;;;0;;;0;;;0;;
1990;508;Mozambique;9;Stock;1;Inward;25;;;2;;;0;;;1;;;1;;
1990;508;Mozambique;9;Stock;2;Outward;2;;;0;;;0;;;0;;;0;;
1990;104;Myanmar;8;Flow;1;Inward;225;;;6;;;0;;;4;;;28;;
1990;104;Myanmar;9;Stock;1;Inward;285;;;7;;;0;;;5;;;35;;
1990;516;Namibia;8;Flow;1;Inward;30;;;22;;;0;;;1;;;6;;
1990;516;Namibia;8;Flow;2;Outward;1;;;1;;;0;;;0;;;0;;
1990;516;Namibia;9;Stock;1;Inward;2047;;;1495;;;0;;;73;;;398;;
1990;516;Namibia;9;Stock;2;Outward;80;;;58;;;0;;;3;;;15;;
1990;524;Nepal;8;Flow;1;Inward;6;;;0;;;0;;;0;;;1;;
1990;524;Nepal;9;Stock;1;Inward;12;;;1;;;0;;;0;;;2;;
1990;528;Netherlands (Kingdom of the);8;Flow;1;Inward;11063;;;736;;;5;;;3;;;15;;
1990;528;Netherlands (Kingdom of the);8;Flow;2;Outward;14372;;;956;;;6;;;5;;;19;;
1990;528;Netherlands (Kingdom of the);9;Stock;1;Inward;71828;;;4779;;;3;;;23;;;96;;
1990;528;Netherlands (Kingdom of the);9;Stock;2;Outward;109870;;;7310;;;5;;;35;;;147;;
1990;530;Netherlands Antilles;8;Flow;1;Inward;8;;;41;;;0;;;0;;;2;;
1990;530;Netherlands Antilles;8;Flow;2;Outward;2;;;12;;;0;;;0;;;0;;
1990;530;Netherlands Antilles;9;Stock;1;Inward;408;;;2072;;;0;;;21;;;76;;
1990;530;Netherlands Antilles;9;Stock;2;Outward;21;;;107;;;0;;;1;;;4;;
1990;554;New Zealand;8;Flow;1;Inward;1685;;;496;;;1;;;4;;;18;;
1990;554;New Zealand;8;Flow;2;Outward;2363;;;696;;;1;;;5;;;25;;
1990;554;New Zealand;9;Stock;1;Inward;7938;;;2337;;;0;;;17;;;85;;
1990;554;New Zealand;9;Stock;2;Outward;4422;;;1302;;;0;;;10;;;47;;
1990;558;Nicaragua;8;Flow;1;Inward;1;;;0;;;0;;;0;;;0;;
1990;558;Nicaragua;9;Stock;1;Inward;145;;;35;;;0;;;4;;;25;;
1990;562;Niger;8;Flow;1;Inward;41;;;5;;;0;;;1;;;11;;
1990;562;Niger;8;Flow;2;Outward;0;;;0;;;0;;;0;;;0;;
1990;562;Niger;9;Stock;1;Inward;286;;;35;;;0;;;8;;;76;;
1990;562;Niger;9;Stock;2;Outward;54;;;7;;;0;;;2;;;14;;
1990;566;Nigeria;8;Flow;1;Inward;1003;;;10;;;0;;;2;;;3;;
1990;566;Nigeria;8;Flow;2;Outward;415;;;4;;;0;;;1;;;1;;
1990;566;Nigeria;9;Stock;1;Inward;8539;;;88;;;0;;;14;;;26;;
1990;566;Nigeria;9;Stock;2;Outward;1219;;;13;;;0;;;2;;;4;;
1990;807;North Macedonia;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;807;North Macedonia;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;807;North Macedonia;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;807;North Macedonia;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
1990;578;Norway;8;Flow;1;Inward;1564;;;369;;;1;;;1;;;6;;
1990;578;Norway;8;Flow;2;Outward;1583;;;373;;;1;;;1;;;6;;
1990;578;Norway;9;Stock;1;Inward;12391;;;2921;;;1;;;10;;;45;;
